Id,PointName,PointValue,PointQuality,PointTimestamp,IdPointAlias,InsertTimestamp
532,WJA:SK_MUNDU_OUTLET.FCA.Stream1.Prev_Day_Average_Temperature,-499.171.981.811.524,Good,2025-01-21 09:46:59.987,73227,2025-01-21 09:45:16.807
533,WJA:SK_MUNDU_OUTLET.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:59.987,73231,2025-01-21 09:45:15.393
534,WJA:SK_MUNDU_OUTLET.FCA.Stream1.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:59.933,73244,2025-01-21 09:45:17.210
535,WJA:SK_MUNDU_OUTLET.FCA.Stream1.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:59.827,73248,2025-01-21 17:45:15.650
536,WJA:SK_MUNDU_OUTLET.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:59.813,73253,2025-01-21 17:45:15.610
537,WJA:SK_MUNDU_OUTLET.FCA.Stream1.Temperature,-496.340.141.296.387,Good,2025-01-21 18:02:35.687,73264,2025-01-21 18:00:53.370
538,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Diff_Pressure,243.821.835.517.883,Good,2025-01-21 18:02:35.687,74980,2025-01-21 18:00:53.347
539,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Flow_Rate_Energy,274.437.548.828.125,Good,2025-01-21 18:02:35.687,74982,2025-01-21 18:00:53.350
540,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Flow_Rate_Net,280.949.169.921.875,Good,2025-01-21 18:02:35.687,74985,2025-01-21 18:00:53.360
541,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Pressure,146.337.158.203.125,Good,2025-01-21 18:02:35.687,75003,2025-01-21 18:00:53.363
542,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Prev_Day_Average_Pressure,166.799.514.770.508,Good,2025-01-21 09:46:59.933,75011,2025-01-21 09:45:16.380
543,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Prev_Day_Average_Temperature,934.620.208.740.234,Good,2025-01-21 09:46:59.987,75012,2025-01-21 09:45:15.700
544,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Prev_Day_Energy_Totalizer,22.438.474,Good,2025-01-21 09:46:59.933,75016,2025-01-21 09:45:16.503
545,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Prev_Day_Net_Totalizer,22.970.875,Good,2025-01-21 09:46:59.987,75029,2025-01-21 09:45:17.340
546,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Prev_Hourly_Energy_Totalizer,133.974.365.234.375,Good,2025-01-21 17:46:59.827,75033,2025-01-21 17:45:16.217
547,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Prev_Hourly_Net_Totalizer,137.153.182.983.398,Good,2025-01-21 17:46:59.813,75038,2025-01-21 17:45:15.757
548,WJA:SK_MUNDU_OUTLETRABANA.FCA.Stream1.Temperature,140.914.031.982.422,Good,2025-01-21 18:02:35.687,75049,2025-01-21 18:00:53.343
549,WJA:SP_BJRAONG.FCA.Stream1.Diff_Pressure,162.001.152.038.574,Good,2025-01-21 18:02:36.000,103540,2025-01-21 18:00:53.543
550,WJA:SP_BJRAONG.FCA.Stream1.Flow_Rate_Energy,865.761.657.714.844,Good,2025-01-21 18:02:36.000,103542,2025-01-21 18:00:53.550
551,WJA:SP_BJRAONG.FCA.Stream1.Flow_Rate_Net,744.608.032.226.563,Good,2025-01-21 18:02:36.000,103545,2025-01-21 18:00:53.540
552,WJA:SP_BJRAONG.FCA.Stream1.Pressure,608.690.376.281.738,Good,2025-01-21 18:02:36.000,103563,2025-01-21 18:00:53.553
553,WJA:SP_BJRAONG.FCA.Stream1.Prev_Day_Average_Pressure,61.225.025.177.002,Good,2025-01-21 09:46:59.853,103571,2025-01-21 09:45:17.350
554,WJA:SP_BJRAONG.FCA.Stream1.Prev_Day_Average_Temperature,835.549.850.463.867,Good,2025-01-21 09:46:59.850,103572,2025-01-21 09:45:17.090
555,WJA:SP_BJRAONG.FCA.Stream1.Prev_Day_Energy_Totalizer,8.405.011,Good,2025-01-21 09:46:59.850,103576,2025-01-21 09:45:16.977
556,WJA:SP_BJRAONG.FCA.Stream1.Prev_Day_Net_Totalizer,7.228.826,Good,2025-01-21 09:46:59.850,103589,2025-01-21 09:45:16.793
557,WJA:SP_BJRAONG.FCA.Stream1.Prev_Hourly_Energy_Totalizer,35.440.357.208.252,Good,2025-01-21 17:46:59.747,103593,2025-01-21 17:45:15.913
558,WJA:SP_BJRAONG.FCA.Stream1.Prev_Hourly_Net_Totalizer,304.808.750.152.588,Good,2025-01-21 17:46:59.747,103598,2025-01-21 17:45:15.823
559,WJA:SP_BJRAONG.FCA.Stream1.Temperature,826.355.743.408.203,Good,2025-01-21 18:02:36.000,103609,2025-01-21 18:00:53.547
560,WJA:SP_CEMARA.FCA.Stream1.Diff_Pressure,511.029.195.785.522,Good,2025-01-21 18:02:36.000,105325,2025-01-21 18:00:53.560
561,WJA:SP_CEMARA.FCA.Stream1.Flow_Rate_Energy,255.242.895.507.813,Good,2025-01-21 18:02:36.000,105327,2025-01-21 18:00:53.550
562,WJA:SP_CEMARA.FCA.Stream1.Flow_Rate_Net,26.870.751.953.125,Good,2025-01-21 18:02:36.000,105330,2025-01-21 18:00:53.550
563,WJA:SP_CEMARA.FCA.Stream1.Pressure,219.328.109.741.211,Good,2025-01-21 18:02:35.983,105348,2025-01-21 18:00:53.557
564,WJA:SP_CEMARA.FCA.Stream1.Prev_Day_Average_Pressure,197.553.649.902.344,Good,2025-01-21 09:46:59.837,105356,2025-01-21 09:45:16.280
565,WJA:SP_CEMARA.FCA.Stream1.Prev_Day_Average_Temperature,840.317.535.400.391,Good,2025-01-21 09:46:59.837,105357,2025-01-21 09:45:17.320
566,WJA:SP_CEMARA.FCA.Stream1.Prev_Day_Energy_Totalizer,33.741.682,Good,2025-01-21 09:46:59.837,105361,2025-01-21 09:45:16.397
567,WJA:SP_CEMARA.FCA.Stream1.Prev_Day_Net_Totalizer,35.521.631,Good,2025-01-21 09:46:59.837,105374,2025-01-21 09:45:17.030
568,WJA:SP_CEMARA.FCA.Stream1.Prev_Hourly_Energy_Totalizer,122.125.816.345.215,Good,2025-01-21 17:46:59.733,105378,2025-01-21 17:45:16.570
569,WJA:SP_CEMARA.FCA.Stream1.Prev_Hourly_Net_Totalizer,128.568.222.045.898,Good,2025-01-21 17:46:59.730,105383,2025-01-21 17:45:16.550
570,WJA:SP_CEMARA.FCA.Stream1.Temperature,788.537.445.068.359,Good,2025-01-21 18:02:35.983,105394,2025-01-21 18:00:53.563
571,WJA:SP_CICAUH.FCA.Stream1.Diff_Pressure,15.239.499.092.102,Good,2025-01-21 18:02:35.987,107110,2025-01-21 18:00:53.570
572,WJA:SP_CICAUH.FCA.Stream1.Flow_Rate_Energy,142.962.573.242.188,Good,2025-01-21 18:02:35.983,107112,2025-01-21 18:00:53.583
573,WJA:SP_CICAUH.FCA.Stream1.Flow_Rate_Net,141.771.752.929.688,Good,2025-01-21 18:02:35.983,107115,2025-01-21 18:00:53.590
574,WJA:SP_CICAUH.FCA.Stream1.Pressure,182.350.738.525.391,Good,2025-01-21 18:02:35.983,107133,2025-01-21 18:00:53.577
575,WJA:SP_CICAUH.FCA.Stream1.Prev_Day_Average_Pressure,0,Good,2025-01-21 09:46:59.833,107141,2025-01-21 09:45:16.267
576,WJA:SP_CICAUH.FCA.Stream1.Prev_Day_Average_Temperature,123.582.861.328.125,Good,2025-01-21 09:46:59.833,107142,2025-01-21 09:45:17.493
577,WJA:SP_CICAUH.FCA.Stream1.Prev_Day_Energy_Totalizer,151.039.367.675.781,Good,2025-01-21 09:46:59.837,107146,2025-01-21 09:45:16.837
578,WJA:SP_CICAUH.FCA.Stream1.Prev_Day_Net_Totalizer,149.781.274.414.063,Good,2025-01-21 09:46:59.833,107159,2025-01-21 09:45:17.340
579,WJA:SP_CICAUH.FCA.Stream1.Prev_Hourly_Energy_Totalizer,657.106.018.066.406,Good,2025-01-21 17:46:59.730,107163,2025-01-21 17:45:15.897
580,WJA:SP_CICAUH.FCA.Stream1.Prev_Hourly_Net_Totalizer,651.632.537.841.797,Good,2025-01-21 17:46:59.730,107168,2025-01-21 17:45:16.327
581,WJA:SP_CICAUH.FCA.Stream1.Temperature,761.201.858.520.508,Good,2025-01-21 18:02:35.987,107179,2025-01-21 18:00:53.573
582,WJA:SP_CLU.FCA.Stream1.Diff_Pressure,292.691.593.170.166,Good,2025-01-21 18:02:35.993,108895,2025-01-21 18:00:53.597
583,WJA:SP_CLU.FCA.Stream1.Flow_Rate_Energy,644.125,Good,2025-01-21 18:02:35.993,108897,2025-01-21 18:00:53.603
584,WJA:SP_CLU.FCA.Stream1.Flow_Rate_Net,730.864.929.199.219,Good,2025-01-21 18:02:35.993,108900,2025-01-21 18:00:53.600
585,WJA:SP_CLU.FCA.Stream1.Pressure,693.256.912.231.445,Good,2025-01-21 18:02:35.993,108918,2025-01-21 18:00:53.610
586,WJA:SP_CLU.FCA.Stream1.Prev_Day_Average_Pressure,694.445.495.605.469,Good,2025-01-21 09:46:59.847,108926,2025-01-21 09:45:16.700
587,WJA:SP_CLU.FCA.Stream1.Prev_Day_Average_Temperature,794.945.907.592.773,Good,2025-01-21 09:46:59.843,108927,2025-01-21 09:45:15.910
588,WJA:SP_CLU.FCA.Stream1.Prev_Day_Energy_Totalizer,6.509.074,Good,2025-01-21 09:46:59.843,108931,2025-01-21 09:45:16.647
589,WJA:SP_CLU.FCA.Stream1.Prev_Day_Net_Totalizer,7.385.605,Good,2025-01-21 09:46:59.843,108944,2025-01-21 09:45:17.123
590,WJA:SP_CLU.FCA.Stream1.Prev_Hourly_Energy_Totalizer,267.271.709.442.139,Good,2025-01-21 17:46:59.740,108948,2025-01-21 17:45:15.650
591,WJA:SP_CLU.FCA.Stream1.Prev_Hourly_Net_Totalizer,303.263.359.069.824,Good,2025-01-21 17:46:59.740,108953,2025-01-21 17:45:16.067
592,WJA:SP_CLU.FCA.Stream1.Temperature,812.992.858.886.719,Good,2025-01-21 18:02:35.993,108964,2025-01-21 18:00:53.600
593,WJA:SP_LPARIGI.FCA.Stream1.Diff_Pressure,278.448.886.871.338,Good,2025-01-21 18:02:35.990,110680,2025-01-21 18:00:53.610
594,WJA:SP_LPARIGI.FCA.Stream1.Flow_Rate_Energy,28.420.470.703.125,Good,2025-01-21 18:02:35.993,110682,2025-01-21 18:00:53.597
595,WJA:SP_LPARIGI.FCA.Stream1.Flow_Rate_Net,280.672.421.875,Good,2025-01-21 18:02:35.997,110685,2025-01-21 18:00:53.593
596,WJA:SP_LPARIGI.FCA.Stream1.Pressure,506.937.522.888.184,Good,2025-01-21 18:02:35.993,110703,2025-01-21 18:00:53.607
597,WJA:SP_LPARIGI.FCA.Stream1.Prev_Day_Average_Pressure,507.333.068.847.656,Good,2025-01-21 09:46:59.840,110711,2025-01-21 09:45:17.410
598,WJA:SP_LPARIGI.FCA.Stream1.Prev_Day_Average_Temperature,824.331.130.981.445,Good,2025-01-21 09:46:59.840,110712,2025-01-21 09:45:16.967
599,WJA:SP_LPARIGI.FCA.Stream1.Prev_Day_Energy_Totalizer,285.051.033,Good,2025-01-21 09:46:59.843,110716,2025-01-21 09:45:15.397
600,WJA:SP_LPARIGI.FCA.Stream1.Prev_Day_Net_Totalizer,281.508.222,Good,2025-01-21 09:46:59.843,110729,2025-01-21 09:45:15.400
601,WJA:SP_LPARIGI.FCA.Stream1.Prev_Hourly_Energy_Totalizer,118.690.942.382.813,Good,2025-01-21 17:46:59.740,110733,2025-01-21 17:45:15.807
602,WJA:SP_LPARIGI.FCA.Stream1.Prev_Hourly_Net_Totalizer,117.215.771.484.375,Good,2025-01-21 17:46:59.740,110738,2025-01-21 17:45:16.107
603,WJA:SP_LPARIGI.FCA.Stream1.Temperature,82.171.257.019.043,Good,2025-01-21 18:02:35.990,110749,2025-01-21 18:00:53.613
604,WJA:SP_MALENDONG.FCA.Stream1.Diff_Pressure,0,Bad,2025-01-21 18:02:35.990,112465,2025-01-21 18:00:53.617
605,WJA:SP_MALENDONG.FCA.Stream1.Flow_Rate_Energy,0,Bad,2025-01-21 18:02:35.997,112467,2025-01-21 18:00:53.620
606,WJA:SP_MALENDONG.FCA.Stream1.Flow_Rate_Net,0,Bad,2025-01-21 18:02:35.997,112470,2025-01-21 18:00:53.613
607,WJA:SP_MALENDONG.FCA.Stream1.Pressure,0,Bad,2025-01-21 18:02:35.997,112488,2025-01-21 18:00:53.617
608,WJA:SP_MALENDONG.FCA.Stream1.Prev_Day_Average_Pressure,0,Bad,2025-01-21 09:46:59.847,112496,2025-01-21 09:45:17.547
609,WJA:SP_MALENDONG.FCA.Stream1.Prev_Day_Average_Temperature,0,Bad,2025-01-21 09:46:59.847,112497,2025-01-21 09:45:16.320
610,WJA:SP_MALENDONG.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Bad,2025-01-21 09:46:59.847,112501,2025-01-21 09:45:15.880
611,WJA:SP_MALENDONG.FCA.Stream1.Prev_Day_Net_Totalizer,0,Bad,2025-01-21 09:46:59.847,112514,2025-01-21 09:45:17.823
612,WJA:SP_MALENDONG.FCA.Stream1.Prev_Hourly_Energy_Totalizer,0,Bad,2025-01-21 17:46:59.747,112518,2025-01-21 17:45:15.450
613,WJA:SP_MALENDONG.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Bad,2025-01-21 17:46:59.740,112523,2025-01-21 17:45:16.190
614,WJA:SP_MALENDONG.FCA.Stream1.Temperature,0,Bad,2025-01-21 18:02:35.997,112534,2025-01-21 18:00:53.620
615,WJA:SP_PEGADEN.FCA.Stream1.Diff_Pressure,126.082.878.112.793,Good,2025-01-21 18:02:35.997,114250,2025-01-21 18:00:53.640
616,WJA:SP_PEGADEN.FCA.Stream1.Flow_Rate_Energy,166.243.176.269.531,Good,2025-01-21 18:02:35.997,114252,2025-01-21 18:00:53.633
617,WJA:SP_PEGADEN.FCA.Stream1.Flow_Rate_Net,249.000.634.765.625,Good,2025-01-21 18:02:35.997,114255,2025-01-21 18:00:53.623
618,WJA:SP_PEGADEN.FCA.Stream1.Pressure,601.084.365.844.727,Good,2025-01-21 18:02:35.997,114273,2025-01-21 18:00:53.653
619,WJA:SP_PEGADEN.FCA.Stream1.Prev_Day_Average_Pressure,610.205.078.125,Good,2025-01-21 09:46:59.847,114281,2025-01-21 09:45:17.113
620,WJA:SP_PEGADEN.FCA.Stream1.Prev_Day_Average_Temperature,917.375.106.811.523,Good,2025-01-21 09:46:59.847,114282,2025-01-21 09:45:17.367
621,WJA:SP_PEGADEN.FCA.Stream1.Prev_Day_Energy_Totalizer,17.670.719,Good,2025-01-21 09:46:59.847,114286,2025-01-21 09:45:15.427
622,WJA:SP_PEGADEN.FCA.Stream1.Prev_Day_Net_Totalizer,26.467.374,Good,2025-01-21 09:46:59.847,114299,2025-01-21 09:45:15.880
623,WJA:SP_PEGADEN.FCA.Stream1.Prev_Hourly_Energy_Totalizer,679.052.581.787.109,Good,2025-01-21 17:46:59.743,114303,2025-01-21 17:45:16.130
624,WJA:SP_PEGADEN.FCA.Stream1.Prev_Hourly_Net_Totalizer,10.170.915.222.168,Good,2025-01-21 17:46:59.740,114308,2025-01-21 17:45:16.030
625,WJA:SP_PEGADEN.FCA.Stream1.Temperature,844.710.464.477.539,Good,2025-01-21 18:02:35.997,114319,2025-01-21 18:00:53.623
626,WJA:SP_SINDANG.FCA.Stream1.Diff_Pressure,191.573.810.577.393,Good,2025-01-21 18:02:35.997,116035,2025-01-21 18:00:53.650
627,WJA:SP_SINDANG.FCA.Stream1.Flow_Rate_Energy,892.027.099.609.375,Good,2025-01-21 18:02:35.997,116037,2025-01-21 18:00:53.640
628,WJA:SP_SINDANG.FCA.Stream1.Flow_Rate_Net,788.979.675.292.969,Good,2025-01-21 18:02:35.997,116040,2025-01-21 18:00:53.630
629,WJA:SP_SINDANG.FCA.Stream1.Pressure,169.052.291.870.117,Good,2025-01-21 18:02:35.983,116058,2025-01-21 18:00:53.647
630,WJA:SP_SINDANG.FCA.Stream1.Prev_Day_Average_Pressure,174.895.172.119.141,Good,2025-01-21 09:46:59.833,116066,2025-01-21 09:45:16.640
631,WJA:SP_SINDANG.FCA.Stream1.Prev_Day_Average_Temperature,85.848.747.253.418,Good,2025-01-21 09:46:59.830,116067,2025-01-21 09:45:17.843
632,WJA:SP_SINDANG.FCA.Stream1.Prev_Day_Energy_Totalizer,9.129.138,Good,2025-01-21 09:46:59.833,116071,2025-01-21 09:45:17.203
633,WJA:SP_SINDANG.FCA.Stream1.Prev_Day_Net_Totalizer,8.074.537,Good,2025-01-21 09:46:59.833,116084,2025-01-21 09:45:15.890
634,WJA:SP_SINDANG.FCA.Stream1.Prev_Hourly_Energy_Totalizer,306.661.415.100.098,Good,2025-01-21 17:46:59.727,116088,2025-01-21 17:45:15.760
635,WJA:SP_SINDANG.FCA.Stream1.Prev_Hourly_Net_Totalizer,27.123.571.395.874,Good,2025-01-21 17:46:59.727,116093,2025-01-21 17:45:15.537
636,WJA:SP_SINDANG.FCA.Stream1.Temperature,751.943.893.432.617,Good,2025-01-21 18:02:35.980,116104,2025-01-21 18:00:53.643
637,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Diff_Pressure,39.099.109.172.821,Good,2025-01-21 18:02:35.707,119605,2025-01-21 18:00:53.417
638,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Flow_Rate_Energy,714.213.745.117.188,Good,2025-01-21 18:02:35.703,119607,2025-01-21 18:00:53.427
639,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Flow_Rate_Net,655.143.920.898.438,Good,2025-01-21 18:02:35.703,119610,2025-01-21 18:00:53.413
640,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Pressure,214.896.148.681.641,Good,2025-01-21 18:02:35.707,119628,2025-01-21 18:00:53.413
641,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Prev_Day_Average_Pressure,206.860.565.185.547,Good,2025-01-21 09:46:59.677,119636,2025-01-21 09:45:15.763
642,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Prev_Day_Average_Temperature,811.690.673.828.125,Good,2025-01-21 09:46:59.677,119637,2025-01-21 09:45:16.253
643,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Prev_Day_Energy_Totalizer,666.005,Good,2025-01-21 09:46:59.677,119641,2025-01-21 09:45:15.990
644,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Prev_Day_Net_Totalizer,6.228.343,Good,2025-01-21 09:46:59.677,119654,2025-01-21 09:45:17.413
645,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Prev_Hourly_Energy_Totalizer,298.048.038.482.666,Good,2025-01-21 17:46:59.940,119658,2025-01-21 17:45:16.087
646,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Prev_Hourly_Net_Totalizer,273.397.636.413.574,Good,2025-01-21 17:46:59.940,119663,2025-01-21 17:45:15.670
647,WJA:SK_TEGALGEDE_FUEL.FCA.Stream1.Temperature,779.809.341.430.664,Good,2025-01-21 18:02:35.707,119674,2025-01-21 18:00:53.433
648,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Diff_Pressure,140.660.667.419.434,Good,2025-01-21 18:02:35.707,121390,2025-01-21 18:00:53.437
649,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Flow_Rate_Energy,2.033.844.140.625,Good,2025-01-21 18:02:35.703,121392,2025-01-21 18:00:53.437
650,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Flow_Rate_Net,18.656.328.125,Good,2025-01-21 18:02:35.703,121395,2025-01-21 18:00:53.447
651,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Pressure,182.832.580.566.406,Good,2025-01-21 18:02:35.707,121413,2025-01-21 18:00:53.440
652,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Prev_Day_Average_Pressure,21.485.530.090.332,Good,2025-01-21 09:46:59.677,121421,2025-01-21 09:45:17.450
653,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Prev_Day_Average_Temperature,794.153.518.676.758,Good,2025-01-21 09:46:59.677,121422,2025-01-21 09:45:16.067
654,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Prev_Day_Energy_Totalizer,126.757.872,Good,2025-01-21 09:46:59.677,121426,2025-01-21 09:45:16.113
655,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Prev_Day_Net_Totalizer,116.274.218,Good,2025-01-21 09:46:59.677,121439,2025-01-21 09:45:16.903
656,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Prev_Hourly_Energy_Totalizer,848.755.310.058.594,Good,2025-01-21 17:46:59.937,121443,2025-01-21 17:45:15.653
657,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Prev_Hourly_Net_Totalizer,778.557.983.398.438,Good,2025-01-21 17:46:59.940,121448,2025-01-21 17:45:15.483
658,WJA:SK_TEGALGEDE_INLET.FCA.Stream1.Temperature,775.508.651.733.398,Good,2025-01-21 18:02:35.707,121459,2025-01-21 18:00:53.447
659,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Diff_Pressure,401.905.488.967.896,Good,2025-01-21 18:02:35.980,123175,2025-01-21 18:00:53.470
660,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Flow_Rate_Energy,436.609.765.625,Good,2025-01-21 18:02:35.980,123177,2025-01-21 18:00:53.493
661,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Flow_Rate_Net,415.156.953.125,Good,2025-01-21 18:02:35.980,123180,2025-01-21 18:00:53.490
662,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Pressure,329.281.494.140.625,Good,2025-01-21 18:02:35.980,123198,2025-01-21 18:00:53.460
663,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Prev_Day_Average_Pressure,333.848.754.882.813,Good,2025-01-21 09:46:59.830,123206,2025-01-21 09:45:16.710
664,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Prev_Day_Average_Temperature,890.746.841.430.664,Good,2025-01-21 09:46:59.830,123207,2025-01-21 09:45:17.120
665,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Prev_Day_Energy_Totalizer,365.868.727,Good,2025-01-21 09:46:59.727,123211,2025-01-21 09:45:17.363
666,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Prev_Day_Net_Totalizer,347.891.745,Good,2025-01-21 09:46:59.727,123224,2025-01-21 09:45:16.033
667,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Prev_Hourly_Energy_Totalizer,184.823.901.367.188,Good,2025-01-21 17:46:59.623,123228,2025-01-21 17:45:15.627
668,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Prev_Hourly_Net_Totalizer,175.742.578.125,Good,2025-01-21 17:46:59.623,123233,2025-01-21 17:45:16.277
669,WJA:SK_TEGALGEDE_OUTLET.FCA.Stream1.Temperature,863.409.652.709.961,Good,2025-01-21 18:02:35.753,123244,2025-01-21 18:00:53.500
670,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Diff_Pressure,106.213.960.647.583,Good,2025-01-21 18:02:35.687,125215,2025-01-21 18:00:53.350
671,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Flow_Rate_Energy,436.333.642.578.125,Good,2025-01-21 18:02:35.687,125217,2025-01-21 18:00:53.370
672,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Flow_Rate_Net,42.243.828.125,Good,2025-01-21 18:02:35.693,125220,2025-01-21 18:00:53.353
673,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Pressure,243.324.401.855.469,Good,2025-01-21 18:02:35.693,125238,2025-01-21 18:00:53.367
674,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Prev_Day_Average_Pressure,224.737.777.709.961,Good,2025-01-21 09:46:59.667,125246,2025-01-21 09:45:15.767
675,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Prev_Day_Average_Temperature,829.756.622.314.453,Good,2025-01-21 09:46:59.990,125247,2025-01-21 09:45:16.803
676,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Prev_Day_Energy_Totalizer,58.797.717,Good,2025-01-21 09:46:59.667,125251,2025-01-21 09:45:16.120
677,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Prev_Day_Net_Totalizer,5.692.526,Good,2025-01-21 09:46:59.667,125264,2025-01-21 09:45:17.160
678,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Prev_Hourly_Energy_Totalizer,166.361.419.677.734,Good,2025-01-21 17:46:59.827,125268,2025-01-21 17:45:16.037
679,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Prev_Hourly_Net_Totalizer,161.063.522.338.867,Good,2025-01-21 17:46:59.877,125273,2025-01-21 17:45:16.157
680,WJA:SK_TEGALGEDE_BBG.FCB.Stream1.Temperature,814.262.313.842.773,Good,2025-01-21 18:02:35.693,125284,2025-01-21 18:00:53.373
681,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Diff_Pressure,252.166.919.708.252,Good,2025-01-21 18:02:35.690,125300,2025-01-21 18:00:53.377
682,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Flow_Rate_Energy,133.558.505.859.375,Good,2025-01-21 18:02:35.690,125302,2025-01-21 18:00:53.383
683,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Flow_Rate_Net,12.759.421.875,Good,2025-01-21 18:02:35.690,125305,2025-01-21 18:00:53.380
684,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Pressure,242.597.320.556.641,Good,2025-01-21 18:02:35.690,125323,2025-01-21 18:00:53.387
685,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Prev_Day_Average_Pressure,223.637.847.900.391,Good,2025-01-21 09:46:59.990,125331,2025-01-21 09:45:16.370
686,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Prev_Day_Average_Temperature,766.565.933.227.539,Good,2025-01-21 09:46:59.990,125332,2025-01-21 09:45:16.913
687,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Prev_Day_Energy_Totalizer,159.221.503,Good,2025-01-21 09:46:59.990,125336,2025-01-21 09:45:15.507
688,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Prev_Day_Net_Totalizer,152.111.193,Good,2025-01-21 09:46:59.990,125349,2025-01-21 09:45:16.610
689,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Prev_Hourly_Energy_Totalizer,516.778.503.417.969,Good,2025-01-21 17:46:59.830,125353,2025-01-21 17:45:16.090
690,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Prev_Hourly_Net_Totalizer,493.700.897.216.797,Good,2025-01-21 17:46:59.827,125358,2025-01-21 17:45:16.000
691,WJA:SK_TEGALGEDE_BBG.FCB.Stream2.Temperature,752.462.615.966.797,Good,2025-01-21 18:02:35.693,125369,2025-01-21 18:00:53.390
692,WJA:SK_TEGALGEDE_ITP.FCB.Stream1.Diff_Pressure,0,Good,2025-01-21 18:02:35.707,127000,2025-01-21 18:00:53.440
693,WJA:SK_TEGALGEDE_ITP.FCB.Stream1.Flow_Rate_Energy,0,Good,2025-01-21 18:02:35.707,127002,2025-01-21 18:00:53.450
694,WJA:SK_TEGALGEDE_ITP.FCB.Stream1.Flow_Rate_Net,0,Good,2025-01-21 18:02:35.707,127005,2025-01-21 18:00:53.450
695,WJA:SK_TEGALGEDE_ITP.FCB.Stream1.Pressure,-0.0318920090794563,Good,2025-01-21 18:02:35.707,127023,2025-01-21 18:00:53.443
